2000000
code	freq(hz)
0x881	57.3921028466483
0x882	57.365764111977974
0x883	57.3394495412844
0x884	57.31315910132967
0x885	57.28689275893676
0x886	57.26065048098946
0x887	57.234432234432234
0x888	57.20823798627002
0x889	57.18206770356816
0x88a	57.155921353452214
0x88b	57.12979890310786
0x88c	57.10370031978072
0x88d	57.077625570776256
0x88e	57.05157462345961
0x88f	57.02554744525548
0x890	56.99954400364797
0x891	56.97356426618049
0x892	56.94760820045558
0x893	56.92167577413479
0x894	56.89576695493855
0x895	56.86988171064604
0x896	56.84402000909504
0x897	56.81818181818182
0x898	56.792367105860976
0x899	56.76657584014532
0x89a	56.74080798910577
0x89b	56.71506352087114
0x89c	56.68934240362812
0x89d	56.66364460562103
0x89e	56.63797009515179
0x89f	56.61231884057971
0x8a0	56.586690810321414
0x8a1	56.56108597285068
0x8a2	56.53550429669833
0x8a3	56.50994575045208
0x8a4	56.48441030275644
0x8a5	56.45889792231256
0x8a6	56.433408577878104
0x8a7	56.40794223826715
0x8a8	56.38249887235002
0x8a9	56.3570784490532
0x8aa	56.331680937359174
0x8ab	56.306306306306304
0x8ac	56.28095452498874
0x8ad	56.255625562556254
0x8ae	56.23031938821413
0x8af	56.20503597122302
0x8b0	56.17977528089887
0x8b1	56.15453728661276
0x8b2	56.12932195779075
0x8b3	56.104129263913826
0x8b4	56.07895917451772
0x8b5	56.053811659192824
0x8b6	56.02868668758404
0x8b7	56.00358422939068
0x8b8	55.97850425436632
0x8b9	55.95344673231871
0x8ba	55.92841163310962
0x8bb	55.90339892665474
0x8bc	55.878408582923555
0x8bd	55.85344057193923
0x8be	55.828494863778474
0x8bf	55.80357142857143
0x8c0	55.77867023650156
0x8c1	55.75379125780553
0x8c2	55.72893446277307
0x8c3	55.70409982174688
0x8c4	55.67928730512249
0x8c5	55.65449688334817
0x8c6	55.62972852692479
0x8c7	55.604982206405694
0x8c8	55.580257892396624
0x8c9	55.55555555555556
0x8ca	55.53087516659262
0x8cb	55.50621669626998
0x8cc	55.481580115401684
0x8cd	55.45696539485359
0x8ce	55.432372505543235
0x8cf	55.40780141843972
0x8d0	55.38325210456358
0x8d1	55.35872453498671
0x8d2	55.33421868083223
0x8d3	55.309734513274336
0x8d4	55.28527200353826
0x8d5	55.260831122900086
0x8d6	55.2364118426867
0x8d7	55.21201413427562
0x8d8	55.18763796909492
0x8d9	55.16328331862312
0x8da	55.13895015438906
0x8db	55.11463844797178
0x8dc	55.09034817100044
0x8dd	55.06607929515418
0x8de	55.04183179216204
0x8df	55.017605633802816
0x8e0	54.993400791904975
0x8e1	54.96921723834652
0x8e2	54.94505494505494
0x8e3	54.92091388400703
0x8e4	54.89679402722881
0x8e5	54.87269534679543
0x8e6	54.848617814831066
0x8e7	54.824561403508774
0x8e8	54.800526085050414
0x8e9	54.77651183172656
0x8ea	54.75251861585633
0x8eb	54.72854640980736
0x8ec	54.70459518599562
0x8ed	54.68066491688539
0x8ee	54.65675557498907
0x8ef	54.63286713286713
0x8f0	54.608999563128
0x8f1	54.585152838427945
0x8f2	54.56132693147097
0x8f3	54.53752181500872
0x8f4	54.513737461840385
0x8f5	54.48997384481255
0x8f6	54.46623093681917
0x8f7	54.44250871080139
0x8f8	54.4188071397475
0x8f9	54.39512619669278
0x8fa	54.371465854719446
0x8fb	54.34782608695652
0x8fc	54.32420686657975
0x8fd	54.30060816681147
0x8fe	54.27702996092054
0x8ff	54.25347222222222
0x900	54.229934924078094
0x901	54.20641803989592
0x902	54.1829215431296
0x903	54.15944540727903
0x904	54.135989605889996
0x905	54.112554112554115
0x906	54.0891389009087
0x907	54.06574394463668
0x908	54.042369217466494
0x909	54.019014693172
0x90a	53.99568034557235
0x90b	53.972366148531954
0x90c	53.949072075960295
0x90d	53.92579810181191
0x90e	53.90254420008625
0x90f	53.87931034482759
0x910	53.85609651012495
0x911	53.83290267011197
0x912	53.80972879896685
0x913	53.78657487091222
0x914	53.763440860215056
0x915	53.740326741186585
0x916	53.71723248818221
0x917	53.69415807560137
0x918	53.671103477887506
0x919	53.648068669527895
0x91a	53.625053625053624
0x91b	53.60205831903945
0x91c	53.57908272610373
0x91d	53.55612682090831
0x91e	53.53319057815846
0x91f	53.51027397260274
0x920	53.487376979032945
0x921	53.464499572284005
0x922	53.44164172723386
0x923	53.41880341880342
0x924	53.39598462195643
0x925	53.3731853116994
0x926	53.35040546308152
0x927	53.32764505119454
0x928	53.304904051172706
0x929	53.28218243819267
0x92a	53.25948018747337
0x92b	53.23679727427598
0x92c	53.21413367390379
0x92d	53.191489361702125
0x92e	53.16886431305827
0x92f	53.14625850340136
0x930	53.1236719082023
0x931	53.10110450297366
0x932	53.07855626326964
0x933	53.05602716468591
0x934	53.03351718285957
0x935	53.011026293469044
0x936	52.988554472234
0x937	52.96610169491525
0x938	52.9436679373147
0x939	52.92125317527519
0x93a	52.89885738468049
0x93b	52.87648054145516
0x93c	52.854122621564485
0x93d	52.83178360101437
0x93e	52.80946345585129
0x93f	52.78716216216216
0x940	52.764879696074296
0x941	52.742616033755276
0x942	52.720371151412905
0x943	52.69814502529511
0x944	52.67593763168984
0x945	52.65374894692502
0x946	52.63157894736842
0x947	52.60942760942761
0x948	52.587294909549854
0x949	52.56518082422203
0x94a	52.54308532997057
0x94b	52.52100840336134
0x94c	52.49895002099958
0x94d	52.47691015952981
0x94e	52.45488879563575
0x94f	52.43288590604027
0x950	52.41090146750524
0x951	52.38893545683152
0x952	52.36698785085882
0x953	52.345058626465665
0x954	52.32314776056928
0x955	52.30125523012552
0x956	52.279381012128816
0x957	52.25752508361204
0x958	52.23568742164647
0x959	52.21386800334169
0x95a	52.19206680584551
0x95b	52.1702838063439
0x95c	52.14851898206091
0x95d	52.12677231025855
0x95e	52.10504376823677
0x95f	52.083333333333336
0x960	52.061640982923784
0x961	52.03996669442132
0x962	52.01831044527674
0x963	51.99667221297837
0x964	51.975051975051976
0x965	51.953449709060685
0x966	51.931865392604905
0x967	51.91029900332226
0x968	51.888750518887505
0x969	51.86721991701245
0x96a	51.845707175445874
0x96b	51.824212271973465
0x96c	51.802735184417735
0x96d	51.78127589063794
0x96e	51.75983436853002
0x96f	51.73841059602649
0x970	51.7170045510964
0x971	51.69561621174525
0x972	51.67424555601488
0x973	51.65289256198347
0x974	51.63155720776539
0x975	51.61023947151115
0x976	51.588939331407346
0x977	51.56765676567657
0x978	51.54639175257732
0x979	51.525144270403956
0x97a	51.50391429748661
0x97b	51.4827018121911
0x97c	51.4615067929189
0x97d	51.440329218106996
0x97e	51.41916906622789
0x97f	51.39802631578947
0x980	51.376900945334974
0x981	51.35579293344289
0x982	51.3347022587269
0x983	51.3136288998358
0x984	51.29257283545343
0x985	51.271534044298605
0x986	51.25051250512505
0x987	51.22950819672131
0x988	51.20852109791069
0x989	51.187551187551186
0x98a	51.16659844453541
0x98b	51.145662847790504
0x98c	51.124744376278116
0x98d	51.103843008994275
0x98e	51.08295872496935
0x98f	51.06209150326797
0x990	51.041241322988974
0x991	51.02040816326531
0x992	50.99959200326398
0x993	50.97879282218597
0x994	50.9580105992662
0x995	50.93724531377343
0x996	50.91649694501018
0x997	50.8957654723127
0x998	50.875050875050874
0x999	50.854353132628155
0x99a	50.8336722244815
0x99b	50.8130081300813
0x99c	50.79236082893133
0x99d	50.77173030056864
0x99e	50.75111652456354
0x99f	50.73051948051948
0x9a0	50.70993914807302
0x9a1	50.689375506893754
0x9a2	50.66882853668423
0x9a3	50.6482982171799
0x9a4	50.62778452814905
0x9a5	50.607287449392715
0x9a6	50.58680696074464
0x9a7	50.566343042071196
0x9a8	50.54589567327133
0x9a9	50.52546483427648
0x9aa	50.505050505050505
0x9ab	50.484652665589664
0x9ac	50.46427129592249
0x9ad	50.443906376109766
0x9ae	50.42355788624445
0x9af	50.403225806451616
0x9b0	50.382910116888354
0x9b1	50.362610797743756
0x9b2	50.342327829238826
0x9b3	50.32206119162641
0x9b4	50.30181086519115
0x9b5	50.2815768302494
0x9b6	50.26135906714918
0x9b7	50.241157556270096
0x9b8	50.220972278023304
0x9b9	50.200803212851405
0x9ba	50.18065034122842
0x9bb	50.16051364365971
0x9bc	50.14039310068191
0x9bd	50.12028869286287
0x9be	50.100200400801604
0x9bf	50.080128205128204
0x9c0	50.0600720865038
0x9c1	50.0400320256205
0x9c2	50.02000800320128
0x9c3	50.0
0x9c4	49.98000799680128
0x9c5	49.96003197442047
0x9c6	49.940071913703555
0x9c7	49.92012779552716
0x9c8	49.9001996007984
0x9c9	49.88028731045491
0x9ca	49.8603909054647
0x9cb	49.84051036682616
0x9cc	49.82064567556795
0x9cd	49.800796812749006
0x9ce	49.78096375945838
0x9cf	49.761146496815286
0x9d0	49.74134500596896
0x9d1	49.721559268098645
0x9d2	49.70178926441352
0x9d3	49.68203497615262
0x9d4	49.66229638458482
0x9d5	49.64257347100874
0x9d6	49.622866216752676
0x9d7	49.6031746031746
0x9d8	49.58349861166204
0x9d9	49.56383822363204
0x9da	49.544193420531116
0x9db	49.52456418383518
0x9dc	49.504950495049506
0x9dd	49.48535233570863
0x9de	49.46576968737634
0x9df	49.44620253164557
0x9e0	49.426650850138394
0x9e1	49.40711462450593
0x9e2	49.38759383642829
0x9e3	49.368088467614534
0x9e4	49.348598499802605
0x9e5	49.32912391475927
0x9e6	49.30966469428008
0x9e7	49.290220820189276
0x9e8	49.27079227433977
0x9e9	49.25137903861308
0x9ea	49.23198109491926
0x9eb	49.21259842519685
0x9ec	49.19323101141283
0x9ed	49.17387883556255
0x9ee	49.15454187966968
0x9ef	49.13522012578616
0x9f0	49.115913555992144
0x9f1	49.096622152395916
0x9f2	49.07734589713388
0x9f3	49.058084772370485
0x9f4	49.038838760298155
0x9f5	49.01960784313726
0x9f6	49.00039200313603
0x9f7	48.98119122257053
0x9f8	48.96200548374461
0x9f9	48.94283476898982
0x9fa	48.923679060665364
0x9fb	48.90453834115806
0x9fc	48.88541259288228
0x9fd	48.866301798279906
0x9fe	48.84720593982024
0x9ff	48.828125
0xa00	48.809058961343226
0xa01	48.79000780640125
0xa02	48.770971517752635
0xa03	48.75195007800312
0xa04	48.732943469785575
0xa05	48.71395167575994
0xa06	48.694974678613164
0xa07	48.67601246105919
0xa08	48.657065005838845
0xa09	48.63813229571984
0xa0a	48.61921431349669
0xa0b	48.60031104199067
0xa0c	48.581422464049744
0xa0d	48.562548562548564
0xa0e	48.54368932038835
0xa0f	48.524844720496894
0xa10	48.50601474582848
0xa11	48.48719937936385
0xa12	48.46839860411012
0xa13	48.44961240310077
0xa14	48.430840759395586
0xa15	48.412083656080554
0xa16	48.39334107626791
0xa17	48.37461300309597
0xa18	48.355899419729205
0xa19	48.33720030935808
0xa1a	48.31851565519907
0xa1b	48.29984544049459
0xa1c	48.28118964851294
0xa1d	48.262548262548265
0xa1e	48.24392126592049
0xa1f	48.22530864197531
0xa20	48.206710374084075
0xa21	48.188126445643796
0xa22	48.16955684007707
0xa23	48.15100154083205
0xa24	48.132460531382364
0xa25	48.1139337952271
0xa26	48.095421315890725
0xa27	48.07692307692308
0xa28	48.05843906189927
0xa29	48.039969254419674
0xa2a	48.02151363810987
0xa2b	48.003072196620586
0xa2c	47.98464491362764
0xa2d	47.966231772831925
0xa2e	47.94783275795934
0xa2f	47.92944785276074
0xa30	47.91107704101188
0xa31	47.89272030651341
0xa32	47.874377633090766
0xa33	47.85604900459418
0xa34	47.83773440489858
0xa35	47.819433817903594
0xa36	47.80114722753346
0xa37	47.782874617737
0xa38	47.76461597248758
0xa39	47.74637127578304
0xa3a	47.72814051164567
0xa3b	47.70992366412214
0xa3c	47.69172071728348
0xa3d	47.67353165522502
0xa3e	47.65535646206634
0xa3f	47.63719512195122
0xa40	47.61904761904762
0xa41	47.6009139375476
0xa42	47.5827940616673
0xa43	47.564687975646876
0xa44	47.54659566375047
0xa45	47.52851711026616
0xa46	47.51045229950589
0xa47	47.49240121580547
0xa48	47.47436384352449
0xa49	47.45634016704632
0xa4a	47.43833017077799
0xa4b	47.420333839150224
0xa4c	47.40235115661737
0xa4d	47.384382107657316
0xa4e	47.3664266767715
0xa4f	47.34848484848485
0xa50	47.330556607345706
0xa51	47.31264193792581
0xa52	47.29474082482028
0xa53	47.276853252647506
0xa54	47.25897920604915
0xa55	47.241118669690096
0xa56	47.22327162825841
0xa57	47.205438066465256
0xa58	47.18761796904492
0xa59	47.16981132075472
0xa5a	47.15201810637495
0xa5b	47.1342383107089
0xa5c	47.11647191858274
0xa5d	47.09871891484551
0xa5e	47.080979284369114
0xa5f	47.06325301204819
0xa60	47.04554008280015
0xa61	47.027840481565086
0xa62	47.01015419330575
0xa63	46.99248120300752
0xa64	46.97482149567831
0xa65	46.95717505634861
0xa66	46.939541870071345
0xa67	46.92192192192192
0xa68	46.90431519699813
0xa69	46.8867216804201
0xa6a	46.869141357330335
0xa6b	46.85157421289355
0xa6c	46.83402023229674
0xa6d	46.81647940074907
0xa6e	46.79895170348184
0xa6f	46.7814371257485
0xa70	46.76393565282454
0xa71	46.74644727000748
0xa72	46.728971962616825
0xa73	46.71150971599402
0xa74	46.69406051550243
0xa75	46.67662434652726
0xa76	46.65920119447555
0xa77	46.64179104477612
0xa78	46.624393882879524
0xa79	46.60700969425802
0xa7a	46.58963846440552
0xa7b	46.57228017883756
0xa7c	46.554934823091244
0xa7d	46.53760238272524
0xa7e	46.520282843319684
0xa7f	46.50297619047619
0xa80	46.48568240981778
0xa81	46.468401486988846
0xa82	46.45113340765515
0xa83	46.43387815750371
0xa84	46.41663572224285
0xa85	46.39940608760208
0xa86	46.3821892393321
0xa87	46.36498516320475
0xa88	46.34779384501298
0xa89	46.330615270570796
0xa8a	46.31344942571323
0xa8b	46.2962962962963
0xa8c	46.279155868196966
0xa8d	46.2620281273131
0xa8e	46.24491305956345
0xa8f	46.22781065088758
0xa90	46.21072088724584
0xa91	46.193643754619366
0xa92	46.176579239009975
0xa93	46.15952732644018
0xa94	46.14248800295312
0xa95	46.125461254612546
0xa96	46.108447067502766
0xa97	46.091445427728615
0xa98	46.074456321415404
0xa99	46.05747973470892
0xa9a	46.04051565377532
0xa9b	46.02356406480118
0xa9c	46.006624953993374
0xa9d	45.989698307579104
0xa9e	45.97278411180581
0xa9f	45.955882352941174
0xaa0	45.93899301727306
0xaa1	45.92211609110948
0xaa2	45.90525156077855
0xaa3	45.88839941262849
0xaa4	45.87155963302752
0xaa5	45.854732208363906
0xaa6	45.83791712504584
0xaa7	45.821114369501466
0xaa8	45.80432392817882
0xaa9	45.78754578754579
0xaaa	45.77077993409008
0xaab	45.75402635431918
0xaac	45.73728503476033
0xaad	45.7205559619605
0xaae	45.703839122486286
0xaaf	45.687134502923975
0xab0	45.67044208987943
0xab1	45.653761869978084
0xab2	45.63709382986492
0xab3	45.62043795620438
0xab4	45.60379423568041
0xab5	45.587162654996355
0xab6	45.57054320087495
0xab7	45.55393586005831
0xab8	45.537340619307834
0xab9	45.52075746540422
0xaba	45.504186385147435
0xabb	45.48762736535662
0xabc	45.471080392870135
0xabd	45.45454545454545
0xabe	45.43802253725918
0xabf	45.42151162790697
0xac0	45.40501271340356
0xac1	45.38852578068264
0xac2	45.37205081669691
0xac3	45.355587808417994
0xac4	45.339136742836416
0xac5	45.32269760696157
0xac6	45.30627038782168
0xac7	45.289855072463766
0xac8	45.27345164795364
0xac9	45.257060101375814
0xaca	45.24068041983352
0xacb	45.224312590448626
0xacc	45.20795660036166
0xacd	45.191612436731745
0xace	45.175280086736535
0xacf	45.15895953757225
0xad0	45.14265077645359
0xad1	45.12635379061372
0xad2	45.110068567304225
0xad3	45.093795093795094
0xad4	45.07753335737468
0xad5	45.06128334534968
0xad6	45.04504504504504
0xad7	45.028818443804035
0xad8	45.012603528988116
0xad9	44.99640028797696
0xada	44.980208708168405
0xadb	44.96402877697842
0xadc	44.94786048184106
0xadd	44.93170381020848
0xade	44.91555874955085
0xadf	44.89942528735632
0xae0	44.88330341113106
0xae1	44.867193108399135
0xae2	44.85109436670255
0xae3	44.83500717360115
0xae4	44.81893151667264
0xae5	44.80286738351254
0xae6	44.78681476173414
0xae7	44.77077363896848
0xae8	44.75474400286431
0xae9	44.73872584108805
0xaea	44.72271914132379
0xaeb	44.70672389127325
0xaec	44.6907400786557
0xaed	44.674767691208004
0xaee	44.65880671668453
0xaef	44.642857142857146
0xaf0	44.62691895751517
0xaf1	44.610992148465385
0xaf2	44.59507670353193
0xaf3	44.57917261055635
0xaf4	44.563279857397504
0xaf5	44.547398431931576
0xaf6	44.53152832205201
0xaf7	44.515669515669515
0xaf8	44.499822000711994
0xaf9	44.48398576512456
0xafa	44.46816079686944
0xafb	44.45234708392603
0xafc	44.436544614290796
0xafd	44.420753375977256
0xafe	44.40497335701598
0xaff	44.38920454545455
0xb00	44.37344692935747
0xb01	44.357700496806245
0xb02	44.34196523589925
0xb03	44.326241134751776
0xb04	44.310528181495926
0xb05	44.29482636428065
0xb06	44.279135671271696
0xb07	44.26345609065156
0xb08	44.24778761061947
0xb09	44.232130219391365
0xb0a	44.21648390519986
0xb0b	44.2008486562942
0xb0c	44.18522446094026
0xb0d	44.169611307420496
0xb0e	44.15400918403391
0xb0f	44.13841807909605
0xb10	44.12283798093893
0xb11	44.10726887791108
0xb12	44.091710758377424
0xb13	44.07616361071932
0xb14	44.06062742333451
0xb15	44.04510218463707
0xb16	44.02958788305742
0xb17	44.014084507042256
0xb18	43.99859204505456
0xb19	43.98311048557354
0xb1a	43.96763981709462
0xb1b	43.9521800281294
0xb1c	43.936731107205624
0xb1d	43.921293042867184
0xb1e	43.90586582367404
0xb1f	43.890449438202246
0xb20	43.87504387504387
0xb21	43.85964912280702
0xb22	43.84426517011575
0xb23	43.8288920056101
0xb24	43.813529617946024
0xb25	43.79817799579538
0xb26	43.78283712784589
0xb27	43.76750700280112
0xb28	43.75218760938047
0xb29	43.7368789363191
0xb2a	43.72158097236796
0xb2b	43.70629370629371
0xb2c	43.69101712687871
0xb2d	43.675751222921036
0xb2e	43.66049598323437
0xb2f	43.64525139664804
0xb30	43.63001745200698
0xb31	43.61479413817167
0xb32	43.599581444018135
0xb33	43.584379358437936
0xb34	43.5691878703381
0xb35	43.55400696864111
0xb36	43.53883664228492
0xb37	43.523676880222844
0xb38	43.5085276714236
0xb39	43.49338900487126
0xb3a	43.47826086956522
0xb3b	43.46314325452017
0xb3c	43.44803614876608
0xb3d	43.432939541348155
0xb3e	43.417853421326846
0xb3f	43.40277777777778
0xb40	43.38771259979174
0xb41	43.37265787647467
0xb42	43.35761359694762
0xb43	43.342579750346744
0xb44	43.327556325823224
0xb45	43.31254331254331
0xb46	43.297540699688255
0xb47	43.282548476454295
0xb48	43.26756663205261
0xb49	43.25259515570934
0xb4a	43.23763403666551
0xb4b	43.22268326417704
0xb4c	43.20774282751469
0xb4d	43.19281271596407
0xb4e	43.17789291882556
0xb4f	43.16298342541437
0xb50	43.14808422506041
0xb51	43.13319530710835
0xb52	43.11831666091756
0xb53	43.10344827586207
0xb54	43.08859014133058
0xb55	43.0737422467264
0xb56	43.058904581467445
0xb57	43.044077134986225
0xb58	43.029259896729776
0xb59	43.01445285615967
0xb5a	42.999656002751976
0xb5b	42.98486932599725
0xb5c	42.970092815400484
0xb5d	42.955326460481096
0xb5e	42.94057025077293
0xb5f	42.925824175824175
0xb60	42.91108822519739
0xb61	42.896362388469456
0xb62	42.88164665523156
0xb63	42.86694101508916
0xb64	42.85224545766198
0xb65	42.83755997258396
0xb66	42.82288454950326
0xb67	42.80821917808219
0xb68	42.79356384799726
0xb69	42.77891854893908
0xb6a	42.76428327061238
0xb6b	42.74965800273598
0xb6c	42.73504273504273
0xb6d	42.720437457279566
0xb6e	42.70584215920738
0xb6f	42.69125683060109
0xb70	42.67668146124957
0xb71	42.66211604095563
0xb72	42.647560559536
0xb73	42.63301500682128
0xb74	42.61847937265598
0xb75	42.60395364689843
0xb76	42.58943781942078
0xb77	42.57493188010899
0xb78	42.560435818862786
0xb79	42.54594962559565
0xb7a	42.53147329023477
0xb7b	42.51700680272109
0xb7c	42.50255015300918
0xb7d	42.4881033310673
0xb7e	42.473666326877336
0xb7f	42.45923913043478
0xb80	42.444821731748725
0xb81	42.43041412084182
0xb82	42.41601628775025
0xb83	42.40162822252375
0xb84	42.3872499152255
0xb85	42.3728813559322
0xb86	42.358522534733986
0xb87	42.34417344173442
0xb88	42.329834067050456
0xb89	42.31550440081246
0xb8a	42.30118443316413
0xb8b	42.28687415426252
0xb8c	42.27257355427798
0xb8d	42.25828262339419
0xb8e	42.244001351808045
0xb8f	42.229729729729726
0xb90	42.21546774738264
0xb91	42.20121539500337
0xb92	42.18697266284171
0xb93	42.172739541160595
0xb94	42.158516020236085
0xb95	42.144302090357385
0xb96	42.13009774182676
0xb97	42.11590296495957
0xb98	42.101717750084205
0xb99	42.08754208754209
0xb9a	42.073375967687646
0xb9b	42.059219380888294
0xb9c	42.04507231752439
0xb9d	42.03093476798924
0xb9e	42.016806722689076
0xb9f	42.00268817204301
0xba0	41.98857910648304
0xba1	41.974479516454
0xba2	41.96038939241356
0xba3	41.946308724832214
0xba4	41.932237504193225
0xba5	41.91817572099262
0xba6	41.90412336573919
0xba7	41.89008042895443
0xba8	41.87604690117253
0xba9	41.862022772940385
0xbaa	41.84800803481754
0xbab	41.83400267737617
0xbac	41.82000669120107
0xbad	41.80602006688963
0xbae	41.79204279505182
0xbaf	41.77807486631016
0xbb0	41.7641162712997
0xbb1	41.750167000668
0xbb2	41.736227045075125
0xbb3	41.72229639519359
0xbb4	41.70837504170837
0xbb5	41.69446297531688
0xbb6	41.68056018672891
0xbb7	41.666666666666664
0xbb8	41.65278240586471
0xbb9	41.63890739506996
0xbba	41.625041625041625
0xbbb	41.61118508655127
0xbbc	41.597337770382694
0xbbd	41.583499667332
0xbbe	41.569670768207516
0xbbf	41.555851063829785
0xbc0	41.54204054503157
0xbc1	41.52823920265781
0xbc2	41.514447027565595
0xbc3	41.50066401062417
0xbc4	41.486890142714905
0xbc5	41.47312541473126
0xbc6	41.459369817578775
0xbc7	41.44562334217507
0xbc8	41.43188597944978
0xbc9	41.4181577203446
0xbca	41.404438555813186
0xbcb	41.390728476821195
0xbcc	41.37702747434624
0xbcd	41.36333553937789
0xbce	41.349652662917634
0xbcf	41.335978835978835
0xbd0	41.32231404958678
0xbd1	41.30865829477859
0xbd2	41.295011562603236
0xbd3	41.28137384412153
0xbd4	41.26774513040608
0xbd5	41.254125412541256
0xbd6	41.240514681623225
0xbd7	41.226912928759894
0xbd8	41.21332014507089
0xbd9	41.19973632168754
0xbda	41.18616144975288
0xbdb	41.17259552042161
0xbdc	41.15903852486006
0xbdd	41.145490454246215
0xbde	41.13195129976966
0xbdf	41.11842105263158
0xbe0	41.10489970404472
0xbe1	41.0913872452334
0xbe2	41.077883667433454
0xbe3	41.06438896189225
0xbe4	41.050903119868636
0xbe5	41.03742613263296
0xbe6	41.023957991467014
0xbe7	41.01049868766404
0xbe8	40.997048212528696
0xbe9	40.98360655737705
0xbea	40.970173713536546
0xbeb	40.956749672346
0xbec	40.943334425155584
0xbed	40.92992796332678
0xbee	40.91653027823241
0xbef	40.903141361256544
0xbf0	40.88976120379457
0xbf1	40.876389797253104
0xbf2	40.86302713305002
0xbf3	40.849673202614376
0xbf4	40.836327997386476
0xbf5	40.822991508817765
0xbf6	40.80966372837088
0xbf7	40.79634464751958
0xbf8	40.783034257748774
0xbf9	40.769732550554465
0xbfa	40.75643951744376
0xbfb	40.74315514993481
0xbfc	40.72987943955686
0xbfd	40.71661237785016
0xbfe	40.703353956366
0xbff	40.690104166666664
0xc00	40.67686300032541
0xc01	40.66363044892648
0xc02	40.65040650406504
0xc03	40.6371911573472
0xc04	40.62398440038999
0xc05	40.61078622482131
0xc06	40.59759662227996
0xc07	40.58441558441559
0xc08	40.57124310288867
0xc09	40.55807916937054
0xc0a	40.5449237755433
0xc0b	40.53177691309987
0xc0c	40.51863857374392
0xc0d	40.50550874918989
0xc0e	40.49238743116294
0xc0f	40.479274611398964
0xc10	40.466170281644544
0xc11	40.45307443365696
0xc12	40.43998705920414
0xc13	40.42690815006468
0xc14	40.413837698027805
0xc15	40.40077569489334
0xc16	40.38772213247173
0xc17	40.37467700258398
0xc18	40.361640297061676
0xc19	40.34861200774694
0xc1a	40.335592126492415
0xc1b	40.32258064516129
0xc1c	40.309577555627214
0xc1d	40.29658284977434
0xc1e	40.28359651949726
0xc1f	40.27061855670103
0xc20	40.25764895330113
0xc21	40.24468770122344
0xc22	40.23173479240425
0xc23	40.21879021879022
0xc24	40.205853972338375
0xc25	40.19292604501608
0xc26	40.18000642880103
0xc27	40.167095115681235
0xc28	40.15419209765499
0xc29	40.141297366730896
0xc2a	40.12841091492777
0xc2b	40.11553273427471
0xc2c	40.10266281681103
0xc2d	40.089801154586276
0xc2e	40.07694773966015
0xc2f	40.06410256410256
0xc30	40.05126561999359
0xc31	40.038436899423445
0xc32	40.025616394492474
0xc33	40.01280409731114
0xc34	40.0
0xc35	39.9872040946897
0xc36	39.974416373520945
0xc37	39.9616368286445
0xc38	39.948865452221156
0xc39	39.936102236421725
0xc3a	39.92334717342702
0xc3b	39.910600255427845
0xc3c	39.89786147462496
0xc3d	39.8851308232291
0xc3e	39.87240829346093
0xc3f	39.859693877551024
0xc40	39.84698756773988
0xc41	39.834289356277885
0xc42	39.821599235425296
0xc43	39.80891719745223
0xc44	39.79624323463865
0xc45	39.783577339274345
0xc46	39.770919503658924
0xc47	39.75826972010178
0xc48	39.7456279809221
0xc49	39.73299427844882
0xc4a	39.72036860502065
0xc4b	39.707750952986025
0xc4c	39.69514131470308
0xc4d	39.682539682539684
0xc4e	39.66994604887337
0xc4f	39.65736040609137
0xc50	39.64478274659055
0xc51	39.632213062777424
0xc52	39.61965134706814
0xc53	39.60709759188847
0xc54	39.594551789673744
0xc55	39.582013932868904
0xc56	39.56948401392846
0xc57	39.55696202531646
0xc58	39.544447959506485
0xc59	39.53194180898166
0xc5a	39.519443566234585
0xc5b	39.50695322376738
0xc5c	39.494470774091624
0xc5d	39.481996209728365
0xc5e	39.46952952320808
0xc5f	39.457070707070706
0xc60	39.444619753865574
0xc61	39.43217665615142
0xc62	39.41974140649637
0xc63	39.407313997477935
0xc64	39.39489442168295
0xc65	39.38248267170763
0xc66	39.37007874015748
0xc67	39.357682619647356
0xc68	39.345294302801385
0xc69	39.33291378225299
0xc6a	39.320541050644856
0xc6b	39.308176100628934
0xc6c	39.295818924866396
0xc6d	39.28346951602766
0xc6e	39.271127866792334
0xc6f	39.25879396984924
0xc70	39.24646781789639
0xc71	39.23414940364093
0xc72	39.22183871979919
0xc73	39.20953575909661
0xc74	39.1972405142678
0xc75	39.18495297805643
0xc76	39.17267314321529
0xc77	39.16040100250627
0xc78	39.14813654870028
0xc79	39.13587977457733
0xc7a	39.123630672926446
0xc7b	39.11138923654568
0xc7c	39.0991554582421
0xc7d	39.08692933083177
0xc7e	39.074710847139734
0xc7f	39.0625
0xc80	39.05029678225554
0xc81	39.038101186758276
0xc82	39.025913206369026
0xc83	39.013732833957555
0xc84	39.0015600624025
0xc85	38.98939488459139
0xc86	38.97723729342064
0xc87	38.96508728179551
0xc88	38.9529448426301
0xc89	38.940809968847354
0xc8a	38.928682653379006
0xc8b	38.916562889165625
0xc8c	38.90445066915655
0xc8d	38.89234598630989
0xc8e	38.88024883359253
0xc8f	38.8681592039801
0xc90	38.85607709045695
0xc91	38.84400248601616
0xc92	38.83193538365952
0xc93	38.81987577639752
0xc94	38.8078236572493
0xc95	38.79577901924271
0xc96	38.78374185541421
0xc97	38.77171215880893
0xc98	38.75968992248062
0xc99	38.74767513949163
0xc9a	38.73566780291292
0xc9b	38.72366790582404
0xc9c	38.7116754413131
